n,train_ratio,point_param,machine_param,test_error
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.5,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.4,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.30000000000000004,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.20000000000000007,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-0.10000000000000009,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
1000,0.1,-1.1102230246251565e-16,0.0,-1.0
